日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20220729,3681,ブイキューブ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,3683,サイバーリンクス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3687,フィックスターズ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3688,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3694,オプティム,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,3696,セレス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3697,ＳＨＩＦＴ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20220729,3708,特種東海製紙,プライム（内国株式）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20220729,3738,ティーガイア,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,3741,セック,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3762,テクマトリックス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,3763,プロシップ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3765,ガンホー・オンライン・エンターテイメント,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20220729,3769,ＧＭＯペイメントゲートウェイ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20220729,3771,システムリサーチ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3774,インターネットイニシアティブ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20220729,3778,さくらインターネット,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3788,ＧＭＯグローバルサイン・ホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3817,ＳＲＡホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3834,朝日ネット,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3835,ｅＢＡＳＥ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3836,アバント,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,3837,アドソル日進,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3839,ＯＤＫソリューションズ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3843,フリービット,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3844,コムチュア,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,3853,アステリア,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3854,アイル,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3861,王子ホールディングス,プライム（内国株式）,3150,パルプ・紙,4,素材・化学 ,4,TOPIX Mid400
20220729,3863,日本製紙,プライム（内国株式）,3150,パルプ・紙,4,素材・化学 ,4,TOPIX Mid400
20220729,3864,三菱製紙,プライム（内国株式）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20220729,3865,北越コーポレーション,プライム（内国株式）,3150,パルプ・紙,4,素材・化学 ,6,TOPIX Small 1
20220729,3877,中越パルプ工業,プライム（内国株式）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20220729,3880,大王製紙,プライム（内国株式）,3150,パルプ・紙,4,素材・化学 ,4,TOPIX Mid400
20220729,3901,マークラインズ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,3902,メディカル・データ・ビジョン,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,3903,ｇｕｍｉ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,3912,モバイルファクトリー,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3915,テラスカイ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3916,デジタル・インフォメーション・テクノロジー,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3918,ＰＣＩホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3921,ネオジャパン,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3922,ＰＲ　ＴＩＭＥＳ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3923,ラクス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20220729,3924,ランドコンピュータ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3925,ダブルスタンダード,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3926,オープンドア,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,3928,マイネット,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3932,アカツキ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,3934,ベネフィットジャパン,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3937,Ｕｂｉｃｏｍホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3939,カナミックネットワーク,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3940,ノムラシステムコーポレーション,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3941,レンゴー,プライム（内国株式）,3150,パルプ・紙,4,素材・化学 ,4,TOPIX Mid400
20220729,3946,トーモク,プライム（内国株式）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20220729,3950,ザ・パック,プライム（内国株式）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20220729,3962,チェンジ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,3963,シンクロ・フード,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3964,オークネット,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3968,セグエグループ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3978,マクロミル,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,3981,ビーグリー,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3983,オロ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3984,ユーザーローカル,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3985,テモナ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3992,ニーズウェル,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,3994,マネーフォワード,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20220729,3996,サインポスト,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4004,昭和電工,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4005,住友化学,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4008,住友精化,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4021,日産化学,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4022,ラサ工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4023,クレハ,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4025,多木化学,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4027,テイカ,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4028,石原産業,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4041,日本曹達,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4042,東ソー,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4043,トクヤマ,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4044,セントラル硝子,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4045,東亞合成,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4046,大阪ソーダ,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4047,関東電化工業,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4061,デンカ,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4062,イビデン,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20220729,4063,信越化学工業,プライム（内国株式）,3200,化学,4,素材・化学 ,1,TOPIX Core30
20220729,4064,日本カーバイド工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4072,電算システムホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4078,堺化学工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4082,第一稀元素化学工業,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4088,エア・ウォーター,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4091,日本酸素ホールディングス,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4092,日本化学工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4093,東邦アセチレン,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4095,日本パーカライジング,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4097,高圧ガス工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4098,チタン工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4099,四国化成工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4100,戸田工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4109,ステラ　ケミファ,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4112,保土谷化学工業,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4114,日本触媒,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4116,大日精化工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4118,カネカ,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4151,協和キリン,プライム（内国株式）,3250,医薬品,5,医薬品 ,4,TOPIX Mid400
20220729,4182,三菱瓦斯化学,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4183,三井化学,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4185,ＪＳＲ,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4186,東京応化工業,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4187,大阪有機化学工業,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4188,三菱ケミカルグループ,プライム（内国株式）,3200,化学,4,素材・化学 ,2,TOPIX Large70
20220729,4189,ＫＨネオケム,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4202,ダイセル,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4203,住友ベークライト,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4204,積水化学工業,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4205,日本ゼオン,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4206,アイカ工業,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4208,ＵＢＥ,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4212,積水樹脂,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4215,タキロンシーアイ,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4216,旭有機材,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4218,ニチバン,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4220,リケンテクノス,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4221,大倉工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4228,積水化成品工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4229,群栄化学工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4245,ダイキアクシス,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4246,ダイキョーニシカワ,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4248,竹本容器,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4249,森六ホールディングス,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4251,恵和,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4272,日本化薬,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4275,カーリットホールディングス,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4284,ソルクシーズ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4286,ＣＬホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4290,プレステージ・インターナショナル,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,4295,フェイス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4298,プロトコーポレーション,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4299,ハイマックス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4301,アミューズ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,4307,野村総合研究所,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20220729,4310,ドリームインキュベータ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4318,クイック,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4320,ＣＥホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4323,日本システム技術,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4324,電通グループ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20220729,4326,インテージホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4331,テイクアンドギヴ・ニーズ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4333,東邦システムサイエンス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4337,ぴあ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4343,イオンファンタジー,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4344,ソースネクスト,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4345,シーティーエス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4346,ネクシィーズグループ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4348,インフォコム,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,4350,メディカルシステムネットワーク,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220729,4362,日本精化,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4368,扶桑化学工業,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4369,トリケミカル研究所,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4373,シンプレクス・ホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4382,ＨＥＲＯＺ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4384,ラクスル,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,4385,メルカリ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4390,ＩＰＳ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4392,ＦＩＧ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4396,システムサポート,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4401,ＡＤＥＫＡ,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4403,日油,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4410,ハリマ化成グループ,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4420,イーソル,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4423,アルテリア・ネットワークス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,4432,ウイングアーク１ｓｔ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,4433,ヒト・コミュニケーションズ・ホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4434,サーバーワークス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4439,東名,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4441,トビラシステムズ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4443,Ｓａｎｓａｎ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20220729,4446,Ｌｉｎｋ－Ｕ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4449,ギフティ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220729,4452,花王,プライム（内国株式）,3200,化学,4,素材・化学 ,1,TOPIX Core30
20220729,4461,第一工業製薬,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4462,石原ケミカル,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4463,日華化学,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4465,ニイタカ,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4471,三洋化成工業,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4481,ベース,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4483,ＪＭＤＣ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4502,武田薬品工業,プライム（内国株式）,3250,医薬品,5,医薬品 ,1,TOPIX Core30
20220729,4503,アステラス製薬,プライム（内国株式）,3250,医薬品,5,医薬品 ,1,TOPIX Core30
20220729,4506,住友ファーマ,プライム（内国株式）,3250,医薬品,5,医薬品 ,4,TOPIX Mid400
20220729,4507,塩野義製薬,プライム（内国株式）,3250,医薬品,5,医薬品 ,2,TOPIX Large70
20220729,4516,日本新薬,プライム（内国株式）,3250,医薬品,5,医薬品 ,4,TOPIX Mid400
20220729,4519,中外製薬,プライム（内国株式）,3250,医薬品,5,医薬品 ,2,TOPIX Large70
20220729,4521,科研製薬,プライム（内国株式）,3250,医薬品,5,医薬品 ,4,TOPIX Mid400
20220729,4523,エーザイ,プライム（内国株式）,3250,医薬品,5,医薬品 ,2,TOPIX Large70
20220729,4526,理研ビタミン,プライム（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220729,4527,ロート製薬,プライム（内国株式）,3250,医薬品,5,医薬品 ,4,TOPIX Mid400
20220729,4528,小野薬品工業,プライム（内国株式）,3250,医薬品,5,医薬品 ,2,TOPIX Large70
20220729,4530,久光製薬,プライム（内国株式）,3250,医薬品,5,医薬品 ,4,TOPIX Mid400
20220729,4534,持田製薬,プライム（内国株式）,3250,医薬品,5,医薬品 ,4,TOPIX Mid400
20220729,4536,参天製薬,プライム（内国株式）,3250,医薬品,5,医薬品 ,4,TOPIX Mid400
20220729,4538,扶桑薬品工業,プライム（内国株式）,3250,医薬品,5,医薬品 ,7,TOPIX Small 2
20220729,4539,日本ケミファ,プライム（内国株式）,3250,医薬品,5,医薬品 ,7,TOPIX Small 2
20220729,4540,ツムラ,プライム（内国株式）,3250,医薬品,5,医薬品 ,4,TOPIX Mid400
20220729,4541,日医工,プライム（内国株式）,3250,医薬品,5,医薬品 ,6,TOPIX Small 1
20220729,4543,テルモ,プライム（内国株式）,3750,精密機器,9,電機・精密 ,2,TOPIX Large70
20220729,4544,Ｈ．Ｕ．グループホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20220729,4547,キッセイ薬品工業,プライム（内国株式）,3250,医薬品,5,医薬品 ,6,TOPIX Small 1
20220729,4548,生化学工業,プライム（内国株式）,3250,医薬品,5,医薬品 ,7,TOPIX Small 2
20220729,4549,栄研化学,プライム（内国株式）,3250,医薬品,5,医薬品 ,6,TOPIX Small 1
20220729,4550,日水製薬,プライム（内国株式）,3250,医薬品,5,医薬品 ,7,TOPIX Small 2
20220729,4551,鳥居薬品,プライム（内国株式）,3250,医薬品,5,医薬品 ,6,TOPIX Small 1
20220729,4552,ＪＣＲファーマ,プライム（内国株式）,3250,医薬品,5,医薬品 ,4,TOPIX Mid400
20220729,4553,東和薬品,プライム（内国株式）,3250,医薬品,5,医薬品 ,6,TOPIX Small 1
20220729,4554,富士製薬工業,プライム（内国株式）,3250,医薬品,5,医薬品 ,7,TOPIX Small 2
20220729,4559,ゼリア新薬工業,プライム（内国株式）,3250,医薬品,5,医薬品 ,6,TOPIX Small 1
20220729,4568,第一三共,プライム（内国株式）,3250,医薬品,5,医薬品 ,1,TOPIX Core30
20220729,4569,キョーリン製薬ホールディングス,プライム（内国株式）,3250,医薬品,5,医薬品 ,6,TOPIX Small 1
20220729,4574,大幸薬品,プライム（内国株式）,3250,医薬品,5,医薬品 ,6,TOPIX Small 1
20220729,4577,ダイト,プライム（内国株式）,3250,医薬品,5,医薬品 ,6,TOPIX Small 1
20220729,4578,大塚ホールディングス,プライム（内国株式）,3250,医薬品,5,医薬品 ,2,TOPIX Large70
20220729,4587,ペプチドリーム,プライム（内国株式）,3250,医薬品,5,医薬品 ,4,TOPIX Mid400
20220729,4611,大日本塗料,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4612,日本ペイントホールディングス,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4613,関西ペイント,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4617,中国塗料,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4619,日本特殊塗料,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4620,藤倉化成,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4626,太陽ホールディングス,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4631,ＤＩＣ,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220729,4633,サカタインクス,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4634,東洋インキＳＣホールディングス,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220729,4636,Ｔ＆Ｋ　ＴＯＫＡ,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,4641,アルプス技研,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4651,サニックス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4653,ダイオーズ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4658,日本空調サービス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4661,オリエンタルランド,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,2,TOPIX Large70
20220729,4662,フォーカスシステムズ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,4665,ダスキン,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
