日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20220729,7427,エコートレーディング,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220729,7434,オータケ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7435,ナ・デックス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7442,中山福,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220729,7443,横浜魚類,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7444,ハリマ共和物産,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7446,東北化学薬品,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7450,サンデー,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7451,三菱食品,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220729,7460,ヤギ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7461,キムラ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7462,ＣＡＰＩＴＡ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7463,アドヴァングループ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220729,7464,セフテック,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7472,鳥羽洋行,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7477,ムラキ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7480,スズデン,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220729,7481,尾家産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220729,7486,サンリン,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7490,日新商事,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7500,西川計測,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7501,ティムコ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7502,プラザクリエイト本社,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220729,7505,扶桑電通,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7506,ハウス　オブ　ローゼ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220729,7509,アイエーグループ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7512,イオン北海道,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220729,7515,マルヨシセンター,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7521,ムサシ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7523,アールビバン,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7524,マルシェ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220729,7531,清和中央ホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7538,大水,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7539,アイナボホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7544,スリーエフ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7551,ウェッズ,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
20220729,7555,大田花き,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7559,ジーエフシー,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7562,安楽亭,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7564,ワークマン,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7565,萬世電機,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7567,栄電子,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7571,ヤマノホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7578,ニチリョク,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7585,かんなん丸,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7601,ポプラ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220729,7602,カーチスホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7603,マックハウス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7604,梅の花,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7608,エスケイジャパン,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220729,7610,テイツー,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7614,オーエムツーネットワーク,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7615,ＹＵ－ＷＡ　Ｃｒｅａｔｉｏｎ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220729,7619,田中商事,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220729,7621,うかい,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7623,サンオータス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7624,ＮａＩＴＯ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7625,グローバルダイニング,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7634,星医療酸器,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7635,杉田エース,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7636,ハンズマン,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7640,トップカルチャー,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220729,7643,ダイイチ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7646,ＰＬＡＮＴ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220729,7647,音通,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7670,オーウエル,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7673,ダイコー通産,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220729,7677,ヤシマキザイ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7678,あさくま,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7681,レオクラン,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7682,浜木綿,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7686,カクヤスグループ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7692,アースインフィニティ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,7698,アイスコ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,7705,ジーエルサイエンス,スタンダード（内国株式）,3750,精密機器,9,電機・精密 ,-,-
20220729,7709,クボテック,スタンダード（内国株式）,3750,精密機器,9,電機・精密 ,7,TOPIX Small 2
20220729,7711,助川電気工業,スタンダード（内国株式）,3750,精密機器,9,電機・精密 ,-,-
20220729,7713,シグマ光機,スタンダード（内国株式）,3750,精密機器,9,電機・精密 ,-,-
20220729,7716,ナカニシ,スタンダード（内国株式）,3750,精密機器,9,電機・精密 ,-,-
20220729,7719,東京衡機,スタンダード（内国株式）,3750,精密機器,9,電機・精密 ,-,-
20220729,7722,国際計測器,スタンダード（内国株式）,3750,精密機器,9,電機・精密 ,-,-
20220729,7726,黒田精工,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220729,7746,岡本硝子,スタンダード（内国株式）,3750,精密機器,9,電機・精密 ,-,-
20220729,7749,メディキット,スタンダード（内国株式）,3750,精密機器,9,電機・精密 ,-,-
20220729,7760,ＩＭＶ,スタンダード（内国株式）,3750,精密機器,9,電機・精密 ,-,-
20220729,7771,日本精密,スタンダード（内国株式）,3750,精密機器,9,電機・精密 ,-,-
20220729,7781,平山ホールディングス,スタンダード（内国株式）,3750,精密機器,9,電機・精密 ,-,-
20220729,7782,シンシア,スタンダード（内国株式）,3750,精密機器,9,電機・精密 ,7,TOPIX Small 2
20220729,7791,ドリームベッド,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7800,アミファ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7804,ビーアンドピー,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7805,プリントネット,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7807,幸和製作所,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7808,シー・エス・ランバー,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7809,壽屋,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7810,クロスフォー,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7812,クレステック,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7814,日本創発グループ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7815,東京ボード工業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7822,永大産業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,7826,フルヤ金属,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7827,オービス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7831,ウイルコホールディングス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7833,アイフィスジャパン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,7836,アビックス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7837,アールシーコア,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7838,共立印刷,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,7841,遠藤製作所,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7847,グラファイトデザイン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7849,スターツ出版,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220729,7850,総合商研,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7851,カワセコンピュータサプライ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7857,セキ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7859,アルメディオ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7863,平賀,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7865,ピープル,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7871,フクビ化学工業,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
20220729,7872,エステールホールディングス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,7875,竹田印刷,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7877,永大化工,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
20220729,7878,光・彩,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7879,ノダ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7883,サンメッセ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7885,タカノ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,7886,ヤマト・インダストリー,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
20220729,7887,南海プライウッド,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7895,中央化学,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
20220729,7896,セブン工業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7897,ホクシン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,7898,ウッドワン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,7899,ＭＩＣＳ化学,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
20220729,7901,マツモト,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7902,ソノコム,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7906,ヨネックス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7908,きもと,スタンダード（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,7916,光村印刷,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,7919,野崎印刷紙業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7922,三光産業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7923,トーイン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7927,ムトー精工,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
20220729,7928,旭化学工業,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
20220729,7932,ニッピ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7937,ツツミ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,7938,リーガルコーポレーション,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7939,研創,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7940,ウェーブロックホールディングス,スタンダード（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220729,7946,光陽社,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7953,菊水化学工業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7957,フジコピアン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7961,兼松サステック,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,7963,興研,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7975,リヒトラブ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7980,重松製作所,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7983,ミロク,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7985,ネポン,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
20220729,7986,日本アイ・エス・ケイ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7991,マミヤ・オーピー,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220729,7992,セーラー万年筆,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7997,くろがね工作所,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20220729,7999,ＭＵＴＯＨホールディングス,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20220729,8006,ユアサ・フナショク,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8013,ナイガイ,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20220729,8018,三共生興,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220729,8023,大興電子通信,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8025,ツカモトコーポレーション,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220729,8029,ルックホールディングス,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20220729,8030,中央魚類,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8038,東都水産,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220729,8039,築地魚市場,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8040,東京ソワール,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,-,-
20220729,8041,ＯＵＧホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220729,8045,横浜丸魚,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8046,丸藤シートパイル,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8066,三谷商事,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8072,日本出版貿易,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8085,ナラサキ産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8089,ナイス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220729,8104,クワザワホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220729,8105,堀田丸正,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8107,キムラタン,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20220729,8115,ムーンバット,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8117,中央自動車工業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8118,キング,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20220729,8119,三栄コーポレーション,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8123,川辺,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8127,ヤマトインターナショナル,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20220729,8131,ミツウロコグループホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220729,8135,ゼット,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8138,三京化成,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8139,ナガホリ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8143,ラピーヌ,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,-,-
20220729,8144,電響社,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8147,トミタ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8152,ソマール,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8166,タカキュー,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220729,8181,東天紅,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220729,8198,マックスバリュ東海,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,8202,ラオックス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,8207,テンアライド,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220729,8208,エンチョー,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,8209,フレンドリー,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,8215,銀座山形屋,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,8225,タカチホ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8226,理経,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8230,はせがわ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220729,8244,近鉄百貨店,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220729,8247,大和,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,8249,テクノアソシエ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8254,さいか屋,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20220729,8256,プロルート丸光,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20220729,8260,井筒屋,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220729,8289,Ｏｌｙｍｐｉｃグループ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20220729,8303,新生銀行,スタンダード（内国株式）,7050,銀行業,15,銀行 ,4,TOPIX Mid400
20220729,8349,東北銀行,スタンダード（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220729,8365,富山銀行,スタンダード（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220729,8383,鳥取銀行,スタンダード（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220729,8416,高知銀行,スタンダード（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220729,8462,フューチャーベンチャーキャピタル,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220729,8508,Ｊトラスト,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行） ,-,-
20220729,8518,日本アジア投資,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
20220729,8521,長野銀行,スタンダード（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220729,8537,大光銀行,スタンダード（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220729,8542,トマト銀行,スタンダード（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220729,8562,福島銀行,スタンダード（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220729,8563,大東銀行,スタンダード（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220729,8572,アコム,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行） ,4,TOPIX Mid400
20220729,8596,九州リースサービス,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
20220729,8617,光世証券,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
20220729,8699,ＨＳホールディングス,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220729,8700,丸八証券,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220729,8704,トレイダーズホールディングス,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220729,8705,日産証券グループ,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220729,8737,あかつき本社,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220729,8742,小林洋行,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
20220729,8746,第一商品,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220729,8747,豊トラスティ証券,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220729,8772,アサックス,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
20220729,8783,ＧＦＡ,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行） ,-,-
20220729,8789,フィンテック　グローバル,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行） ,-,-
20220729,8835,太平洋興発,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220729,8836,ＲＩＳＥ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8841,テーオーシー,スタンダード（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220729,8844,コスモスイニシア,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8854,日住サービス,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8886,ウッドフレンズ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8887,リベレステ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8889,ＡＰＡＭＡＮ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8890,レーサム,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8891,ＡＭＧホールディングス,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8893,新日本建物,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8894,ＲＥＶＯＬＵＴＩＯＮ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8898,センチュリー２１・ジャパン,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8903,サンウッド,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8908,毎日コムネット,スタンダード（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220729,8909,シノケングループ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8912,エリアクエスト,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8914,エリアリンク,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8918,ランド,スタンダード（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220729,8920,東祥,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220729,8925,アルデプロ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8927,明豊エンタープライズ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8928,穴吹興産,スタンダード（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220729,8929,青山財産ネットワークス,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8931,和田興産,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8944,ランドビジネス,スタンダード（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220729,8946,ＡＳＩＡＮ　ＳＴＡＲ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,8995,誠建設工業,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220729,9012,秩父鉄道,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
